issue_id,source_table,record_id,field_name,issue_type,severity,issue_description
DQ-000218,products,f22ccf28078d6ba8961033bc6a20bc12,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000219,products,5d3e31adf8ff92075c3848f021abaf06,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000220,products,7775d718fa8dfebe8015e6e5ee3dc5be,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000221,products,4e0d588f8e002f2bad9cbe0b8f66f6f6,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000222,products,1220978a08a6b29a202bc015b18250e9,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000223,products,13c68a908e3ec61b48544be41a74e8cd,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000224,products,2ddbeb76f134690c05636162f2558594,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000225,products,1b7384e0f9f5e4cb914cd3f5535a4cab,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000226,products,3c59055b72a9160589590ca99611487e,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000227,products,c60e25a5b45431b1c12be4d04bc9a7fa,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000228,products,45d0bf74166b507caa830564130b5ba0,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000229,products,17e7128a33dae59e32be411b7b4921b5,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000230,products,d0fec025748a38a25d8f8adc72e874de,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000231,products,6f6f3b1a96452e2fbad0cd4f7082765b,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000232,products,67f36b3689147d882d2b298fd0715d80,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000233,products,0f4dbfe93fbadcce71e1edce3a3e30f0,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000234,products,f7c7bd3105bd26ce0de4072af7159f84,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000235,products,44483ca1c9223756ee0ee71c0676d3a3,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000236,products,df3a9e7f7f59298a2bf47cc0917dae1d,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000237,products,2b29170916b7bbc58fd9078f0f4e7234,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000238,products,3cc10293fcaadd63730fc96e8d136710,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000239,products,d99e1e07cdfcb6400db4c4eef7b0b15b,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000240,products,c30302f36e15f43c1b85c9cb002028d5,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000241,products,cdd63834cc3da0f9225cc20f494dc137,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000242,products,c17abb4b4009c10138dec784ec61ba63,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000243,products,0538b3ea14af3cc3ee6bdaf940367cee,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000244,products,5605e265607c01c1242a18219d7e396e,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000245,products,fcb72602e3e6f59e5fdb5c3a4a3de410,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000246,products,dcea59ebbc38fcdee1974bbe56dc3755,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000247,products,b72e2daf4a916d46eb0076071027d05b,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000248,products,e1da02256dce4dee2207c36853547c7b,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000249,products,e2613182a3d5b61459d52f24823134fb,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000250,products,44dcb08478450d530b70de0c5c7c5f4a,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000251,products,03706dca83513062fe74967a71b5fc78,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000252,products,212b9c1a73834eeae7694906e168edc6,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000253,products,6962734c72522e70e852a2a77d21a730,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000254,products,b0645512783cc56c9510f08e90a40ede,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000255,products,ff6caf9340512b8bf6d2a2a6df032cfa,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
DQ-000256,products,d3518f8ee8c8bf28b6a1304145b50219,product_category_name,Missing Product Category,Medium,Product is missing a source category or English category translation.
